ITEM,Item,BANK,Bank,COU,Country,YEA,Year,Value,Flag Codes,Flags
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,24.371.395,243713952006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,24.410.806,244108062006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,24.446.843,244468432006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,24.482.133,244821332006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,24512088,245120882006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,24.549.102,245491022006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,24554000,245540002006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,24.556.658,245566582006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,24.562.728,245627282006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,24.588.397,245883972006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,24.613.578,246135782006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,24.641.745,246417452006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,24.708.261,247082612006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,24.793.182,247931822006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,24839600,248396002006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,24.860.997,248609972006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,24865600,248656002006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,24.893.498,248934982006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,24.898.504,248985042006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,24.901.789,249017892006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,24909496,249094962006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,24.968.192,249681922006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,25.160.499,251604992006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,25.229.615,252296152006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,25.250.262,252502622006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,25.327.809,253278092006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,25.363.162,253631622006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,25.375.823,253758232006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,25.380.845,253808452006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,25396000,253960002006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,25421750,254217502006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,25.489.214,254892142006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,25.517.047,255170472006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,25.530.157,255301572006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,25.551.485,255514852006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,25.562.073,255620732006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,25600632,256006322006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,25.619.679,256196792006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,25.654.451,256544512006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,25.677.027,256770272006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,25.707.129,257071292006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,25.732.869,257328692006,All banksMEX
IN06AE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,25.769.491,257694912006,All banksMEX
IN06BE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,25.782.717,257827172006,All banksMEX
IN06BE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,25.939.772,259397722006,All banksMEX
IN06BE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,25949900,259499002006,All banksMEX
IN06BE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,25.964.872,259648722006,All banksMEX
IN06BE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,25966460,259664602006,All banksMEX
IN06BE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,25.972.903,259729032006,All banksMEX
IN06BE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,26.049.426,260494262006,All banksMEX
IN06BE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,26.061.695,260616952006,All banksMEX
IN06BE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,26.077.948,260779482006,All banksMEX
IN06BE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,26.144.666,261446662006,All banksMEX
IN06BE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,26.145.582,261455822006,All banksMEX
IN06BE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,26.145.582,261455822006,All banksMEX
IN06BE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,26.170.251,261702512006,All banksMEX
IN06BE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,26.223.481,262234812006,All banksMEX
IN06BE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,26.224.974,262249742006,All banksMEX
IN06BE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,26.350.948,263509482006,All banksMEX
IN06BE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,26.371.449,263714492006,All banksMEX
IN06BE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,26.377.484,263774842006,All banksMEX
IN06BE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,26.429.986,264299862006,All banksMEX
IN06BE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,26.441.764,264417642006,All banksMEX
IN06BE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,26.453.107,264531072006,All banksMEX
IN06BE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,26473000,264730002006,All banksMEX
IN06BE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,26.496.497,264964972006,All banksMEX
IN06BE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,26.528.796,265287962006,All banksMEX
IN06BE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,26.573.993,265739932006,All banksMEX
IN06BE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,26.620.208,266202082006,All banksMEX
IN06BE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,26.675.765,266757652006,All banksMEX
IN06BE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,26.694.788,266947882006,All banksMEX
IN06BE,4. Net non-interest income,ALL,All banks,MEX,New Zealand,2006,2006,26.752.562,267525622006,All banksMEX
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.160.465,71604652005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.160.573,71605732005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.195.475,71954752005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.196.204,71962042005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.196.615,71966152005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.198.101,71981012005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7210000,72100002005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.226.226,72262262005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.227.824,72278242005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7230000,72300002005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.235.235,72352352005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.239.212,72392122005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.248.725,72487252005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.252.638,72526382005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.255.219,72552192005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.263.986,72639862005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7269100,72691002005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.270.644,72706442005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7280505,72805052005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.344.372,73443722005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.357.025,73570252005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.371.301,73713012005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.371.301,73713012005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.373.717,73737172005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.375.927,73759272005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.384.398,73843982005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7384539,73845392005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.415.318,74153182005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.426.832,74268322005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.438.781,74387812005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.460.947,74609472005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.465.453,74654532005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.473.305,74733052005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.473.703,74737032005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.474.325,74743252005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7501448,75014482005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.504.031,75040312005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.515.765,75157652005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.525.182,75251822005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.541.466,75414662005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7545000,75450002005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.559.954,75599542005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.589.643,75896432005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.631.079,76310792005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.650.788,76507882005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.666.644,76666442005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.678.571,76785712005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.708.576,77085762005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.712.992,77129922005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.737.819,77378192005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.747.523,77475232005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.748.501,77485012005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.790.593,77905932005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.794.109,77941092005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.795.519,77955192005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.824.811,78248112005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.848.973,78489732005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.858.514,78585142005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.873.087,78730872005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.875.592,78755922005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.875.614,78756142005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.877.214,78772142005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.896.005,78960052005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7903000,79030002005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.915.555,79155552005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.946.156,79461562005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.984.818,79848182005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7985000,79850002005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,7.995.755,79957552005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.015.184,80151842005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8035322,80353222005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.039.218,80392182005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.059.723,80597232005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.063.449,80634492005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.066.228,80662282005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.082.381,80823812005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.096.752,80967522005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.110.922,81109222005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.137.292,81372922005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8141000,81410002005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.144.961,81449612005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.151.621,81516212005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.154.913,81549132005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.154.913,81549132005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.174.518,81745182005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.179.168,81791682005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.184.347,81843472005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8206000,82060002005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.224.493,82244932005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.243.279,82432792005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.244.099,82440992005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.249.297,82492972005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.264.405,82644052005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.286.577,82865772005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.289.505,82895052005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.307.432,83074322005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.311.618,83116182005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.323.478,83234782005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.334.426,83344262005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.335.894,83358942005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.344.519,83445192005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.349.711,83497112005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.384.416,83844162005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.395.224,83952242005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.412.735,84127352005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.426.415,84264152005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.428.161,84281612005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8431020,84310202005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.437.474,84374742005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.450.169,84501692005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.454.003,84540032005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.454.003,84540032005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.467.382,84673822005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.469.081,84690812005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.476.435,84764352005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8483001,84830012005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8485000,84850002005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8488170,84881702005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.513.413,85134132005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.537.353,85373532005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.542.277,85422772005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.543.043,85430432005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8592083,85920832005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.594.779,85947792005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.599.441,85994412005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8605000,86050002005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.611.672,86116722005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8625000,86250002005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.628.296,86282962005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.638.137,86381372005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.650.461,86504612005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8674000,86740002005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.674.465,86744652005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8677000,86770002005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8688562,86885622005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.697.128,86971282005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.698.145,86981452005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.702.716,87027162005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8703714,87037142005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8745098,87450982005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.751.428,87514282005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.771.539,87715392005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.793.967,87939672005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.798.551,87985512005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.824.798,88247982005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.839.699,88396992005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.841.024,88410242005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.846.122,88461222005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8849000,88490002005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.859.616,88596162005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.862.845,88628452005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.872.018,88720182005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.878.492,88784922005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.918.915,89189152005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.919.272,89192722005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.921.038,89210382005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.926.319,89263192005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.928.439,89284392005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.930.784,89307842005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.963.625,89636252005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8964115,89641152005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.965.631,89656312005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.967.115,89671152005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.972.727,89727272005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.987.083,89870832005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,8.989.178,89891782005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,9005200,90052002005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,9.025.903,90259032005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,9030400,90304002005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,9.040.518,90405182005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,9049505,90495052005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,9.051.746,90517462005,All banksKOR
IN04TE,37. Number of institutions,ALL,All banks,KOR,Netherlands,2005,2005,9.087.723,90877232005,All banksKOR
